country_iso3,country_name,year,pathway,vulnerability,resilience,risk,vulnerability_level,resilience_level,risk_level,n_indicators
DZA,Algeria,2005,Climate,0.1512,0.0751,0.5381,very low,very low,moderate,2
DZA,Algeria,2006,Climate,0.1467,0.0502,0.5482,very low,very low,moderate,2
DZA,Algeria,2007,Climate,0.1457,0.0254,0.5602,very low,very low,moderate,2
DZA,Algeria,2008,Climate,0.1276,0.0005,0.5635,very low,very low,moderate,2
DZA,Algeria,2009,Climate,0.1852,0.0,0.5926,very low,very low,moderate,2
DZA,Algeria,2010,Climate,0.1739,0.0,0.587,very low,very low,moderate,2
DZA,Algeria,2011,Climate,0.1635,0.0,0.5817,very low,very low,moderate,2
DZA,Algeria,2012,Climate,0.1855,0.0,0.5928,very low,very low,moderate,2
DZA,Algeria,2013,Climate,0.2111,0.0,0.6055,low,very low,high,2
DZA,Algeria,2014,Climate,0.2178,0.0,0.6089,low,very low,high,2
DZA,Algeria,2015,Climate,0.2441,0.0,0.6221,low,very low,high,2
DZA,Algeria,2016,Climate,0.2567,0.0,0.6283,low,very low,high,2
DZA,Algeria,2017,Climate,0.2558,0.0,0.6279,low,very low,high,2
DZA,Algeria,2018,Climate,0.2608,0.0,0.6304,low,very low,high,2
DZA,Algeria,2019,Climate,0.2663,0.0,0.6331,low,very low,high,2
DZA,Algeria,2020,Climate,0.298,0.0,0.649,low,very low,high,2
DZA,Algeria,2021,Climate,0.2606,0.0,0.6303,low,very low,high,2
DZA,Algeria,2022,Climate,0.2468,0.0,0.6234,low,very low,high,2
DZA,Algeria,2023,Climate,0.3105,0.0,0.6552,low,very low,high,2
DZA,Algeria,2024,Climate,0.3243,0.0,0.6621,low,very low,high,2
DZA,Algeria,2005,Conflict,0.2285,0.442,0.3932,low,moderate,low,7
DZA,Algeria,2006,Conflict,0.2421,0.4401,0.401,low,moderate,moderate,7
DZA,Algeria,2007,Conflict,0.4132,0.4412,0.486,moderate,moderate,moderate,7
DZA,Algeria,2008,Conflict,0.4063,0.4395,0.4834,moderate,moderate,moderate,7
DZA,Algeria,2009,Conflict,0.3382,0.445,0.4466,low,moderate,moderate,7
DZA,Algeria,2010,Conflict,0.3422,0.4334,0.4544,low,moderate,moderate,7
DZA,Algeria,2011,Conflict,0.3506,0.4453,0.4526,low,moderate,moderate,7
DZA,Algeria,2012,Conflict,0.3403,0.4495,0.4454,low,moderate,moderate,7
DZA,Algeria,2013,Conflict,0.5084,0.4549,0.5267,moderate,moderate,moderate,7
DZA,Algeria,2014,Conflict,0.4969,0.4686,0.5142,moderate,moderate,moderate,7
DZA,Algeria,2015,Conflict,0.5718,0.4778,0.547,moderate,moderate,moderate,7
DZA,Algeria,2016,Conflict,0.5764,0.4764,0.55,moderate,moderate,moderate,7
DZA,Algeria,2017,Conflict,0.4796,0.4692,0.5052,moderate,moderate,moderate,7
DZA,Algeria,2018,Conflict,0.4597,0.457,0.5013,moderate,moderate,moderate,7
DZA,Algeria,2019,Conflict,0.4875,0.4549,0.5163,moderate,moderate,moderate,7
DZA,Algeria,2020,Conflict,0.476,0.4703,0.5028,moderate,moderate,moderate,7
DZA,Algeria,2021,Conflict,0.3934,0.455,0.4692,low,moderate,moderate,7
DZA,Algeria,2022,Conflict,0.3872,0.4395,0.4738,low,moderate,moderate,7
DZA,Algeria,2023,Conflict,0.3821,0.4962,0.4429,low,moderate,moderate,7
DZA,Algeria,2024,Conflict,0.2129,0.5044,0.3542,low,moderate,low,7
DZA,Algeria,2005,Development,0.3084,0.3751,0.4666,low,low,moderate,8
DZA,Algeria,2006,Development,0.2787,0.342,0.4684,low,low,moderate,8
DZA,Algeria,2007,Development,0.2888,0.3493,0.4697,low,low,moderate,8
DZA,Algeria,2008,Development,0.281,0.3423,0.4694,low,low,moderate,8
DZA,Algeria,2009,Development,0.2764,0.3193,0.4785,low,low,moderate,8
DZA,Algeria,2010,Development,0.2598,0.3688,0.4455,low,low,moderate,8
DZA,Algeria,2011,Development,0.2605,0.3423,0.4591,low,low,moderate,8
DZA,Algeria,2012,Development,0.2688,0.3364,0.4662,low,low,moderate,8
DZA,Algeria,2013,Development,0.2588,0.3493,0.4548,low,low,moderate,8
DZA,Algeria,2014,Development,0.2798,0.3562,0.4618,low,low,moderate,8
DZA,Algeria,2015,Development,0.2859,0.3376,0.4741,low,low,moderate,8
DZA,Algeria,2016,Development,0.281,0.3474,0.4668,low,low,moderate,8
DZA,Algeria,2017,Development,0.2834,0.317,0.4832,low,low,moderate,8
DZA,Algeria,2018,Development,0.2841,0.3172,0.4835,low,low,moderate,8
DZA,Algeria,2019,Development,0.29,0.3115,0.4893,low,low,moderate,8
DZA,Algeria,2020,Development,0.3015,0.2432,0.5291,low,low,moderate,8
DZA,Algeria,2021,Development,0.2996,0.3561,0.4718,low,low,moderate,8
DZA,Algeria,2022,Development,0.2907,0.3511,0.4698,low,low,moderate,8
DZA,Algeria,2023,Development,0.2862,0.3649,0.4607,low,low,moderate,8
DZA,Algeria,2024,Development,0.2825,0.3644,0.4591,low,low,moderate,8
DZA,Algeria,2005,Overall,0.2293,0.2974,0.466,low,low,moderate,17
DZA,Algeria,2006,Overall,0.2225,0.2774,0.4725,low,low,moderate,17
DZA,Algeria,2007,Overall,0.2826,0.272,0.5053,low,low,moderate,17
DZA,Algeria,2008,Overall,0.2716,0.2608,0.5054,low,low,moderate,17
DZA,Algeria,2009,Overall,0.2666,0.2548,0.5059,low,low,moderate,17
DZA,Algeria,2010,Overall,0.2587,0.2674,0.4956,low,low,moderate,17
DZA,Algeria,2011,Overall,0.2582,0.2625,0.4978,low,low,moderate,17
DZA,Algeria,2012,Overall,0.2649,0.262,0.5014,low,low,moderate,17
DZA,Algeria,2013,Overall,0.3261,0.2681,0.529,low,low,moderate,17
DZA,Algeria,2014,Overall,0.3315,0.2749,0.5283,low,low,moderate,17
DZA,Algeria,2015,Overall,0.3673,0.2718,0.5477,low,low,moderate,17
DZA,Algeria,2016,Overall,0.3714,0.2746,0.5484,low,low,moderate,17
DZA,Algeria,2017,Overall,0.3396,0.2621,0.5388,low,low,moderate,17
DZA,Algeria,2018,Overall,0.3349,0.2581,0.5384,low,low,moderate,17
DZA,Algeria,2019,Overall,0.3479,0.2554,0.5462,low,low,moderate,17
DZA,Algeria,2020,Overall,0.3585,0.2378,0.5603,low,low,moderate,17
DZA,Algeria,2021,Overall,0.3179,0.2703,0.5238,low,low,moderate,17
DZA,Algeria,2022,Overall,0.3082,0.2635,0.5223,low,low,moderate,17
DZA,Algeria,2023,Overall,0.3262,0.287,0.5196,low,low,moderate,17
DZA,Algeria,2024,Overall,0.2732,0.2896,0.4918,low,low,moderate,17
BHR,Bahrain,2005,Climate,,0.0,1.0,,very low,very high,1
BHR,Bahrain,2006,Climate,0.0041,0.0,0.502,very low,very low,moderate,2
BHR,Bahrain,2007,Climate,0.0046,0.0,0.5023,very low,very low,moderate,2
BHR,Bahrain,2008,Climate,0.004,0.0,0.502,very low,very low,moderate,2
BHR,Bahrain,2009,Climate,0.0057,0.0,0.5028,very low,very low,moderate,2
BHR,Bahrain,2010,Climate,0.0045,0.0,0.5022,very low,very low,moderate,2
BHR,Bahrain,2011,Climate,0.0043,0.0,0.5022,very low,very low,moderate,2
BHR,Bahrain,2012,Climate,0.004,0.0,0.502,very low,very low,moderate,2
BHR,Bahrain,2013,Climate,0.004,0.0,0.502,very low,very low,moderate,2
BHR,Bahrain,2014,Climate,0.0045,0.0,0.5023,very low,very low,moderate,2
BHR,Bahrain,2015,Climate,0.0049,0.0,0.5024,very low,very low,moderate,2
BHR,Bahrain,2016,Climate,0.0052,0.0,0.5026,very low,very low,moderate,2
BHR,Bahrain,2017,Climate,0.0043,0.0,0.5021,very low,very low,moderate,2
BHR,Bahrain,2018,Climate,0.0042,0.0,0.5021,very low,very low,moderate,2
BHR,Bahrain,2019,Climate,0.0041,0.0,0.502,very low,very low,moderate,2
BHR,Bahrain,2020,Climate,0.0049,0.0,0.5024,very low,very low,moderate,2
BHR,Bahrain,2021,Climate,0.0041,0.0,0.502,very low,very low,moderate,2
BHR,Bahrain,2022,Climate,0.0036,0.0,0.5018,very low,very low,moderate,2
BHR,Bahrain,2023,Climate,0.0037,0.0,0.5018,very low,very low,moderate,2
BHR,Bahrain,2024,Climate,0.0035,0.0,0.5018,very low,very low,moderate,2
BHR,Bahrain,2005,Conflict,0.1701,0.487,0.3416,very low,moderate,low,7
BHR,Bahrain,2006,Conflict,0.185,0.4687,0.3582,very low,moderate,low,7
BHR,Bahrain,2007,Conflict,0.1787,0.4608,0.359,very low,moderate,low,7
BHR,Bahrain,2008,Conflict,0.181,0.4511,0.365,very low,moderate,low,7
BHR,Bahrain,2009,Conflict,0.1801,0.4592,0.3604,very low,moderate,low,7
BHR,Bahrain,2010,Conflict,0.2158,0.4399,0.388,low,moderate,low,7
BHR,Bahrain,2011,Conflict,0.2452,0.4321,0.4065,low,moderate,moderate,7
BHR,Bahrain,2012,Conflict,0.2357,0.4327,0.4015,low,moderate,moderate,7
BHR,Bahrain,2013,Conflict,0.2528,0.4331,0.4099,low,moderate,moderate,7
BHR,Bahrain,2014,Conflict,0.2363,0.437,0.3997,low,moderate,low,7
BHR,Bahrain,2015,Conflict,0.2306,0.4439,0.3934,low,moderate,low,7
BHR,Bahrain,2016,Conflict,0.2273,0.4367,0.3953,low,moderate,low,7
BHR,Bahrain,2017,Conflict,0.2338,0.4259,0.404,low,moderate,moderate,7
BHR,Bahrain,2018,Conflict,0.2245,0.4175,0.4035,low,moderate,moderate,7
BHR,Bahrain,2019,Conflict,0.2069,0.4187,0.3941,low,moderate,low,7
BHR,Bahrain,2020,Conflict,0.2064,0.4209,0.3928,low,moderate,low,7
BHR,Bahrain,2021,Conflict,0.2003,0.4097,0.3953,low,moderate,low,7
BHR,Bahrain,2022,Conflict,0.1988,0.4081,0.3954,very low,moderate,low,7
BHR,Bahrain,2023,Conflict,0.2,0.4087,0.3957,low,moderate,low,7
BHR,Bahrain,2024,Conflict,0.1851,0.3991,0.393,very low,low,low,7
BHR,Bahrain,2005,Development,0.2468,0.4534,0.3967,low,moderate,low,7
BHR,Bahrain,2006,Development,0.2508,0.4417,0.4045,low,moderate,moderate,7
BHR,Bahrain,2007,Development,0.2507,0.4661,0.3923,low,moderate,low,7
BHR,Bahrain,2008,Development,0.2587,0.4524,0.4032,low,moderate,moderate,7
BHR,Bahrain,2009,Development,0.2533,0.4127,0.4203,low,moderate,moderate,7
BHR,Bahrain,2010,Development,0.2461,0.4202,0.413,low,moderate,moderate,7
BHR,Bahrain,2011,Development,0.2422,0.392,0.4251,low,low,moderate,7
BHR,Bahrain,2012,Development,0.2449,0.399,0.4229,low,low,moderate,7
BHR,Bahrain,2013,Development,0.2416,0.413,0.4143,low,moderate,moderate,7
BHR,Bahrain,2014,Development,0.2629,0.4016,0.4307,low,moderate,moderate,7
BHR,Bahrain,2015,Development,0.2571,0.398,0.4295,low,low,moderate,7
BHR,Bahrain,2016,Development,0.2699,0.4043,0.4328,low,moderate,moderate,7
BHR,Bahrain,2017,Development,0.2754,0.4157,0.4299,low,moderate,moderate,7
BHR,Bahrain,2018,Development,0.2753,0.392,0.4416,low,low,moderate,7
BHR,Bahrain,2019,Development,0.2699,0.412,0.4289,low,moderate,moderate,7
BHR,Bahrain,2020,Development,0.2755,0.329,0.4733,low,low,moderate,7
BHR,Bahrain,2021,Development,0.2436,0.4318,0.4059,low,moderate,moderate,7
BHR,Bahrain,2022,Development,0.2478,0.4535,0.3972,low,moderate,low,7
BHR,Bahrain,2023,Development,0.2368,0.4418,0.3975,low,moderate,low,7
BHR,Bahrain,2024,Development,0.2357,0.4385,0.3986,low,moderate,low,7
BHR,Bahrain,2005,Overall,0.2085,0.3135,0.4475,low,low,moderate,15
BHR,Bahrain,2006,Overall,0.1466,0.3035,0.4216,very low,low,moderate,16
BHR,Bahrain,2007,Overall,0.1447,0.3089,0.4179,very low,low,moderate,16
BHR,Bahrain,2008,Overall,0.1479,0.3012,0.4234,very low,low,moderate,16
BHR,Bahrain,2009,Overall,0.1463,0.2907,0.4278,very low,low,moderate,16
BHR,Bahrain,2010,Overall,0.1555,0.2867,0.4344,very low,low,moderate,16
BHR,Bahrain,2011,Overall,0.1639,0.2747,0.4446,very low,low,moderate,16
BHR,Bahrain,2012,Overall,0.1615,0.2772,0.4421,very low,low,moderate,16
BHR,Bahrain,2013,Overall,0.1661,0.282,0.4421,very low,low,moderate,16
BHR,Bahrain,2014,Overall,0.1679,0.2795,0.4442,very low,low,moderate,16
BHR,Bahrain,2015,Overall,0.1642,0.2806,0.4418,very low,low,moderate,16
BHR,Bahrain,2016,Overall,0.1675,0.2803,0.4436,very low,low,moderate,16
BHR,Bahrain,2017,Overall,0.1712,0.2805,0.4453,very low,low,moderate,16
BHR,Bahrain,2018,Overall,0.168,0.2698,0.4491,very low,low,moderate,16
BHR,Bahrain,2019,Overall,0.1603,0.2769,0.4417,very low,low,moderate,16
BHR,Bahrain,2020,Overall,0.1623,0.25,0.4562,very low,low,moderate,16
BHR,Bahrain,2021,Overall,0.1493,0.2805,0.4344,very low,low,moderate,16
BHR,Bahrain,2022,Overall,0.1501,0.2872,0.4314,very low,low,moderate,16
BHR,Bahrain,2023,Overall,0.1469,0.2835,0.4317,very low,low,moderate,16
BHR,Bahrain,2024,Overall,0.1414,0.2792,0.4311,very low,low,moderate,16
COM,Comoros,2005,Climate,0.6848,0.9917,0.3466,high,very high,low,2
COM,Comoros,2006,Climate,0.6848,0.9917,0.3466,high,very high,low,2
COM,Comoros,2007,Climate,0.675,0.9917,0.3417,high,very high,low,2
COM,Comoros,2008,Climate,0.6793,0.9917,0.3438,high,very high,low,2
COM,Comoros,2009,Climate,0.7002,0.9917,0.3543,high,very high,low,2
COM,Comoros,2010,Climate,0.7092,0.9917,0.3587,high,very high,low,2
COM,Comoros,2011,Climate,0.7126,0.9917,0.3605,high,very high,low,2
COM,Comoros,2012,Climate,0.7035,0.9917,0.3559,high,very high,low,2
COM,Comoros,2013,Climate,0.7179,0.9917,0.3631,high,very high,low,2
COM,Comoros,2014,Climate,0.6997,0.9917,0.354,high,very high,low,2
COM,Comoros,2015,Climate,0.7134,0.9917,0.3609,high,very high,low,2
COM,Comoros,2016,Climate,0.7314,0.9917,0.3699,high,very high,low,2
COM,Comoros,2017,Climate,0.7438,0.9917,0.3761,high,very high,low,2
COM,Comoros,2018,Climate,0.7864,0.9917,0.3974,high,very high,low,2
COM,Comoros,2019,Climate,0.8309,0.9917,0.4196,very high,very high,moderate,2
COM,Comoros,2020,Climate,0.835,0.9917,0.4217,very high,very high,moderate,2
COM,Comoros,2021,Climate,0.822,0.9917,0.4152,very high,very high,moderate,2
COM,Comoros,2022,Climate,0.8202,0.9917,0.4143,very high,very high,moderate,2
COM,Comoros,2023,Climate,0.7966,0.9917,0.4025,high,very high,moderate,2
COM,Comoros,2024,Climate,0.8413,0.9917,0.4248,very high,very high,moderate,2
COM,Comoros,2005,Conflict,0.2128,0.6849,0.2639,low,high,low,5
COM,Comoros,2006,Conflict,0.1928,0.7093,0.2418,very low,high,low,5
COM,Comoros,2007,Conflict,0.2331,0.6976,0.2677,low,high,low,5
COM,Comoros,2008,Conflict,0.2331,0.697,0.2681,low,high,low,5
COM,Comoros,2009,Conflict,0.2004,0.6924,0.254,low,high,low,5
COM,Comoros,2010,Conflict,0.1988,0.6903,0.2543,very low,high,low,5
COM,Comoros,2011,Conflict,0.2018,0.6971,0.2524,low,high,low,5
COM,Comoros,2012,Conflict,0.193,0.6941,0.2495,very low,high,low,5
COM,Comoros,2013,Conflict,0.1826,0.6866,0.248,very low,high,low,5
COM,Comoros,2014,Conflict,0.1677,0.689,0.2394,very low,high,low,5
COM,Comoros,2015,Conflict,0.1731,0.681,0.246,very low,high,low,5
COM,Comoros,2016,Conflict,0.184,0.6778,0.2531,very low,high,low,5
COM,Comoros,2017,Conflict,0.18,0.6781,0.251,very low,high,low,5
COM,Comoros,2018,Conflict,0.1938,0.667,0.2634,very low,high,low,5
COM,Comoros,2019,Conflict,0.197,0.6291,0.2839,very low,high,low,5
COM,Comoros,2020,Conflict,0.1971,0.6269,0.2851,very low,high,low,5
COM,Comoros,2021,Conflict,0.1932,0.6183,0.2875,very low,high,low,5
COM,Comoros,2022,Conflict,0.1917,0.6173,0.2872,very low,high,low,5
COM,Comoros,2023,Conflict,0.1916,0.6176,0.287,very low,high,low,5
COM,Comoros,2024,Conflict,0.1814,0.6217,0.2798,very low,high,low,5
COM,Comoros,2005,Development,0.3242,0.3511,0.4865,low,low,moderate,8
COM,Comoros,2006,Development,0.3159,0.2587,0.5286,low,low,moderate,8
COM,Comoros,2007,Development,0.3176,0.2912,0.5132,low,low,moderate,8
COM,Comoros,2008,Development,0.3327,0.324,0.5044,low,low,moderate,8
COM,Comoros,2009,Development,0.3351,0.3033,0.5159,low,low,moderate,8
COM,Comoros,2010,Development,0.3248,0.3211,0.5018,low,low,moderate,8
COM,Comoros,2011,Development,0.3288,0.3264,0.5012,low,low,moderate,8
COM,Comoros,2012,Development,0.3375,0.3146,0.5114,low,low,moderate,8
COM,Comoros,2013,Development,0.3336,0.3375,0.498,low,low,moderate,8
COM,Comoros,2014,Development,0.3457,0.3236,0.5111,low,low,moderate,8
COM,Comoros,2015,Development,0.3475,0.3156,0.516,low,low,moderate,8
COM,Comoros,2016,Development,0.335,0.3455,0.4947,low,low,moderate,8
COM,Comoros,2017,Development,0.3449,0.343,0.5009,low,low,moderate,8
COM,Comoros,2018,Development,0.3635,0.3322,0.5157,low,low,moderate,8
COM,Comoros,2019,Development,0.3743,0.3019,0.5362,low,low,moderate,8
COM,Comoros,2020,Development,0.4116,0.2689,0.5713,moderate,low,moderate,8
COM,Comoros,2021,Development,0.437,0.2935,0.5718,moderate,low,moderate,8
COM,Comoros,2022,Development,0.4257,0.2907,0.5675,moderate,low,moderate,8
COM,Comoros,2023,Development,0.4077,0.3049,0.5514,moderate,low,moderate,8
COM,Comoros,2024,Development,0.4062,0.307,0.5496,moderate,low,moderate,8
COM,Comoros,2005,Overall,0.4073,0.6759,0.3657,moderate,high,low,15
COM,Comoros,2006,Overall,0.3979,0.6532,0.3723,low,high,low,15
COM,Comoros,2007,Overall,0.4086,0.6601,0.3742,moderate,high,low,15
COM,Comoros,2008,Overall,0.415,0.6709,0.3721,moderate,high,low,15
COM,Comoros,2009,Overall,0.4119,0.6624,0.3747,moderate,high,low,15
COM,Comoros,2010,Overall,0.4109,0.6677,0.3716,moderate,high,low,15
COM,Comoros,2011,Overall,0.4144,0.6717,0.3714,moderate,high,low,15
COM,Comoros,2012,Overall,0.4113,0.6668,0.3723,moderate,high,low,15
COM,Comoros,2013,Overall,0.4114,0.6719,0.3697,moderate,high,low,15
COM,Comoros,2014,Overall,0.4044,0.6681,0.3681,moderate,high,low,15
COM,Comoros,2015,Overall,0.4113,0.6628,0.3743,moderate,high,low,15
COM,Comoros,2016,Overall,0.4168,0.6717,0.3726,moderate,high,low,15
COM,Comoros,2017,Overall,0.4229,0.6709,0.376,moderate,high,low,15
COM,Comoros,2018,Overall,0.4479,0.6636,0.3922,moderate,high,low,15
COM,Comoros,2019,Overall,0.4674,0.6409,0.4133,moderate,high,moderate,15
COM,Comoros,2020,Overall,0.4812,0.6292,0.426,moderate,high,moderate,15
COM,Comoros,2021,Overall,0.4841,0.6345,0.4248,moderate,high,moderate,15
COM,Comoros,2022,Overall,0.4792,0.6332,0.423,moderate,high,moderate,15
COM,Comoros,2023,Overall,0.4653,0.638,0.4136,moderate,high,moderate,15
COM,Comoros,2024,Overall,0.4763,0.6401,0.4181,moderate,high,moderate,15
DJI,Djibouti,2005,Climate,,0.9367,0.0633,,very high,very low,1
DJI,Djibouti,2006,Climate,,0.9367,0.0633,,very high,very low,1
DJI,Djibouti,2007,Climate,,0.9367,0.0633,,very high,very low,1
DJI,Djibouti,2008,Climate,,0.9367,0.0633,,very high,very low,1
DJI,Djibouti,2009,Climate,,0.9367,0.0633,,very high,very low,1
DJI,Djibouti,2010,Climate,,0.9367,0.0633,,very high,very low,1
DJI,Djibouti,2011,Climate,,0.9367,0.0633,,very high,very low,1
DJI,Djibouti,2012,Climate,,0.9367,0.0633,,very high,very low,1
DJI,Djibouti,2013,Climate,0.0257,0.9367,0.0445,very low,very high,very low,2
DJI,Djibouti,2014,Climate,0.0264,0.9367,0.0449,very low,very high,very low,2
DJI,Djibouti,2015,Climate,0.0226,0.9367,0.0429,very low,very high,very low,2
DJI,Djibouti,2016,Climate,0.0211,0.9367,0.0422,very low,very high,very low,2
DJI,Djibouti,2017,Climate,0.0281,0.9367,0.0457,very low,very high,very low,2
DJI,Djibouti,2018,Climate,0.0309,0.9367,0.0471,very low,very high,very low,2
DJI,Djibouti,2019,Climate,0.0333,0.9367,0.0483,very low,very high,very low,2
DJI,Djibouti,2020,Climate,0.0445,0.9367,0.0539,very low,very high,very low,2
DJI,Djibouti,2021,Climate,0.0681,0.9367,0.0657,very low,very high,very low,2
DJI,Djibouti,2022,Climate,0.0593,0.9367,0.0613,very low,very high,very low,2
DJI,Djibouti,2023,Climate,0.0563,0.9367,0.0598,very low,very high,very low,2
DJI,Djibouti,2024,Climate,0.0565,0.9367,0.0599,very low,very high,very low,2
DJI,Djibouti,2005,Conflict,0.2975,0.541,0.3782,low,moderate,low,7
DJI,Djibouti,2006,Conflict,0.3425,0.5453,0.3986,low,moderate,low,7
DJI,Djibouti,2007,Conflict,0.3334,0.4963,0.4186,low,moderate,moderate,7
DJI,Djibouti,2008,Conflict,0.4224,0.4966,0.4629,moderate,moderate,moderate,7
DJI,Djibouti,2009,Conflict,0.2973,0.4912,0.403,low,moderate,moderate,7
DJI,Djibouti,2010,Conflict,0.3094,0.4844,0.4125,low,moderate,moderate,7
DJI,Djibouti,2011,Conflict,0.3255,0.4696,0.4279,low,moderate,moderate,7
DJI,Djibouti,2012,Conflict,0.3255,0.466,0.4297,low,moderate,moderate,7
DJI,Djibouti,2013,Conflict,0.353,0.457,0.448,low,moderate,moderate,7
DJI,Djibouti,2014,Conflict,0.359,0.5583,0.4003,low,moderate,moderate,6
DJI,Djibouti,2015,Conflict,0.3662,0.5569,0.4047,low,moderate,moderate,6
DJI,Djibouti,2016,Conflict,0.4638,0.5622,0.4508,moderate,moderate,moderate,6
DJI,Djibouti,2017,Conflict,0.3003,0.5559,0.3722,low,moderate,low,6
DJI,Djibouti,2018,Conflict,0.2698,0.5606,0.3546,low,moderate,low,6
DJI,Djibouti,2019,Conflict,0.359,0.5489,0.405,low,moderate,moderate,6
DJI,Djibouti,2020,Conflict,0.3639,0.5506,0.4067,low,moderate,moderate,6
DJI,Djibouti,2021,Conflict,0.3685,0.5483,0.4101,low,moderate,moderate,6
DJI,Djibouti,2022,Conflict,0.3652,0.5518,0.4067,low,moderate,moderate,6
DJI,Djibouti,2023,Conflict,0.3643,0.5482,0.408,low,moderate,moderate,6
DJI,Djibouti,2024,Conflict,0.2038,0.5461,0.3288,low,moderate,low,6
DJI,Djibouti,2005,Development,0.4354,0.1535,0.6409,moderate,very low,high,7
DJI,Djibouti,2006,Development,0.4428,0.1584,0.6422,moderate,very low,high,7
DJI,Djibouti,2007,Development,0.4252,0.1639,0.6306,moderate,very low,high,7
DJI,Djibouti,2008,Development,0.4095,0.1778,0.6158,moderate,very low,high,7
DJI,Djibouti,2009,Development,0.4268,0.1784,0.6242,moderate,very low,high,7
DJI,Djibouti,2010,Development,0.4183,0.1764,0.6209,moderate,very low,high,7
DJI,Djibouti,2011,Development,0.4166,0.1686,0.624,moderate,very low,high,7
DJI,Djibouti,2012,Development,0.4144,0.1689,0.6227,moderate,very low,high,7
DJI,Djibouti,2013,Development,0.4089,0.1668,0.621,moderate,very low,high,7
DJI,Djibouti,2014,Development,0.4147,0.367,0.5238,moderate,low,moderate,8
DJI,Djibouti,2015,Development,0.4119,0.3711,0.5204,moderate,low,moderate,8
DJI,Djibouti,2016,Development,0.409,0.3691,0.52,moderate,low,moderate,8
DJI,Djibouti,2017,Development,0.408,0.3477,0.5301,moderate,low,moderate,8
DJI,Djibouti,2018,Development,0.4165,0.3418,0.5374,moderate,low,moderate,8
DJI,Djibouti,2019,Development,0.4305,0.3496,0.5404,moderate,low,moderate,8
DJI,Djibouti,2020,Development,0.4269,0.2916,0.5677,moderate,low,moderate,8
DJI,Djibouti,2021,Development,0.4272,0.3335,0.5469,moderate,low,moderate,8
DJI,Djibouti,2022,Development,0.4076,0.3442,0.5317,moderate,low,moderate,8
DJI,Djibouti,2023,Development,0.4128,0.3634,0.5247,moderate,low,moderate,8
DJI,Djibouti,2024,Development,0.41,0.3689,0.5205,moderate,low,moderate,8
DJI,Djibouti,2005,Overall,0.3664,0.5437,0.4113,low,moderate,moderate,15
DJI,Djibouti,2006,Overall,0.3926,0.5468,0.4229,low,moderate,moderate,15
DJI,Djibouti,2007,Overall,0.3793,0.5323,0.4235,low,moderate,moderate,15
DJI,Djibouti,2008,Overall,0.4159,0.537,0.4394,moderate,moderate,moderate,15
DJI,Djibouti,2009,Overall,0.3621,0.5354,0.4133,low,moderate,moderate,15
DJI,Djibouti,2010,Overall,0.3639,0.5325,0.4157,low,moderate,moderate,15
DJI,Djibouti,2011,Overall,0.371,0.5249,0.423,low,moderate,moderate,15
DJI,Djibouti,2012,Overall,0.3699,0.5239,0.423,low,moderate,moderate,15
DJI,Djibouti,2013,Overall,0.2625,0.5202,0.3712,low,moderate,low,16
DJI,Djibouti,2014,Overall,0.2667,0.6207,0.323,low,high,low,16
DJI,Djibouti,2015,Overall,0.2669,0.6215,0.3227,low,high,low,16
DJI,Djibouti,2016,Overall,0.298,0.6227,0.3377,low,high,low,16
DJI,Djibouti,2017,Overall,0.2455,0.6134,0.316,low,high,low,16
DJI,Djibouti,2018,Overall,0.2391,0.613,0.313,low,high,low,16
DJI,Djibouti,2019,Overall,0.2743,0.6117,0.3313,low,high,low,16
DJI,Djibouti,2020,Overall,0.2785,0.5929,0.3428,low,moderate,low,16
DJI,Djibouti,2021,Overall,0.2879,0.6061,0.3409,low,high,low,16
DJI,Djibouti,2022,Overall,0.2774,0.6109,0.3332,low,high,low,16
DJI,Djibouti,2023,Overall,0.2778,0.6161,0.3308,low,high,low,16
DJI,Djibouti,2024,Overall,0.2234,0.6172,0.3031,low,high,low,16
EGY,Egypt,2005,Climate,0.3248,0.0,0.6624,low,very low,high,2
EGY,Egypt,2006,Climate,0.3074,0.0,0.6537,low,very low,high,2
EGY,Egypt,2007,Climate,0.3117,0.0,0.6558,low,very low,high,2
EGY,Egypt,2008,Climate,0.2932,0.0,0.6466,low,very low,high,2
EGY,Egypt,2009,Climate,0.3018,0.0,0.6509,low,very low,high,2
EGY,Egypt,2010,Climate,0.3098,0.0,0.6549,low,very low,high,2
EGY,Egypt,2011,Climate,0.3222,0.0,0.6611,low,very low,high,2
EGY,Egypt,2012,Climate,0.2614,0.0,0.6307,low,very low,high,2
EGY,Egypt,2013,Climate,0.2615,0.0,0.6307,low,very low,high,2
EGY,Egypt,2014,Climate,0.263,0.0,0.6315,low,very low,high,2
EGY,Egypt,2015,Climate,0.2643,0.0,0.6321,low,very low,high,2
EGY,Egypt,2016,Climate,0.2731,0.0,0.6365,low,very low,high,2
EGY,Egypt,2017,Climate,0.2547,0.0,0.6274,low,very low,high,2
EGY,Egypt,2018,Climate,0.2511,0.0,0.6255,low,very low,high,2
EGY,Egypt,2019,Climate,0.248,0.0,0.624,low,very low,high,2
EGY,Egypt,2020,Climate,0.259,0.0,0.6295,low,very low,high,2
EGY,Egypt,2021,Climate,0.2653,0.0,0.6326,low,very low,high,2
EGY,Egypt,2022,Climate,0.2538,0.0,0.6269,low,very low,high,2
